Player,ATT,CMP,YD,TD,INT,RATE,ATT,YD,AVG,TD,TARGT,RECPT,YD,AVG,TD,FL,FPTS
Golden Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.7,3.40,0.0,7.0,5.0,51.3,10.26,0.2,0.1,6
Jeremy Maclin,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.00,0.0,7.2,4.6,47.8,10.39,0.3,0.0,5
Paul Richardson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.7,3.4,48.4,14.24,0.3,0.0,5
Eric Decker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,3.2,41.0,12.81,0.3,0.0,5
Ted Ginn,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.8,5.60,0.0,5.1,3.6,48.4,13.44,0.3,0.0,5
Jamison Crowder,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2.1,5.25,0.0,6.7,4.9,55.7,11.37,0.2,0.2,5
Marvin Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,6.6,3.6,48.4,13.44,0.3,0.0,5
Marquise Goodwin,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.9,9.50,0.0,5.7,2.9,57.9,19.97,0.1,0.0,5
Josh Gordon,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,9.00,0.0,8.0,4.6,51.7,11.24,0.1,0.0,5
Corey Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,6.1,3.2,40.5,12.66,0.3,0.1,5
Johnny Holton,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,11.00,0.0,3.8,2.4,33.1,13.79,0.4,0.0,5
Cole Beasley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.2,3.4,32.3,9.50,0.4,0.0,5
Cordarrelle Patterson,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.20,0.0,4.0,3.0,33.1,11.03,0.2,0.0,5
Brian Quick,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.0,2.8,41.1,14.68,0.2,0.0,5
Corey Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,8.4,4.3,45.9,10.67,0.2,0.0,5
Mohamed Sanu,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.3,4.33,0.0,5.5,3.9,41.2,10.56,0.2,0.0,5
Louis Murphy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,4.5,2.8,40.0,14.29,0.2,0.0,5
Terrance Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,5.7,3.9,49.7,12.74,0.2,0.0,5
Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.0,3.0,47.8,15.93,0.2,0.1,5
T.Y. Hilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,7.3,3.8,49.6,13.05,0.2,0.1,5
Albert Wilson,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.5,3.75,0.0,4.7,2.9,33.1,11.41,0.3,0.0,4
Mike Wallace,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,6.1,3.6,37.7,10.47,0.3,0.0,4
Nelson Agholor,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.3,3.1,38.3,12.35,0.3,0.0,4
Donte Moncrief,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.00,0.0,4.7,2.6,33.4,12.85,0.3,0.0,4
Brandon Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.4,33.0,13.75,0.3,0.0,4
Adam Humphries,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,5.4,3.9,40.8,10.46,0.1,0.1,4
Roger Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.9,2.7,31.3,11.59,0.2,0.0,4
Jaron Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.2,2.7,39.5,14.63,0.2,0.0,4
Zay Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,5.6,2.9,35.6,12.28,0.2,0.0,4
Keelan Cole,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.3,2.2,35.2,16.00,0.2,0.0,4
Ryan Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.7,2.9,30.6,10.55,0.2,0.0,4
Torrey Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-0.2,-2.00,0.0,4.7,2.6,33.8,13.00,0.2,0.0,4
Brandon LaFell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,5.7,3.3,35.7,10.82,0.2,0.0,4
Russell Shepard,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,10.00,0.0,4.4,2.3,34.0,14.78,0.2,0.0,4
J.J. Nelson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.4,22.00,0.0,4.2,2.2,35.3,16.05,0.2,0.1,4
Travis Benjamin,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.3,7.17,0.0,4.0,2.4,35.6,14.83,0.2,0.1,4
Kendall Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,4.4,2.5,33.7,13.48,0.1,0.0,3
Taylor Gabriel,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.8,6.00,0.0,3.9,2.5,30.5,12.20,0.1,0.0,3
Deonte Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.5,-2.50,0.0,3.7,2.1,30.8,14.67,0.1,0.0,3
Tyler Lockett,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.2,7.00,0.0,5.1,3.0,39.4,13.13,0.1,0.0,3
Martavis Bryant,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1,6.20,0.0,4.8,2.5,35.8,14.32,0.1,0.0,3
Kenny Golladay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,3.6,1.9,33.8,17.79,0.1,0.0,3
Chester Rogers,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,2.50,0.0,3.4,2.4,30.4,12.67,0.1,0.0,3
Dontrelle Inman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.1,31.3,14.90,0.1,0.0,3
Jordan Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,4.6,2.9,34.5,11.90,0.1,0.1,3
Chris Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-0.2,-0.67,0.0,3.7,1.9,20.4,10.74,0.2,0.0,3
Justin Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,2.0,23.5,11.75,0.2,0.0,3
Kenny Britt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.0,26.9,13.45,0.2,0.0,3
Bennie Fowler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.4,2.1,23.8,11.33,0.2,0.0,3
Taywan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.6,4.33,0.0,2.5,1.4,20.4,14.57,0.2,0.0,3
Brice Butler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.3,1.4,25.2,18.00,0.2,0.0,3
De'Anthony Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.4,4.67,0.0,2.3,1.9,22.3,11.74,0.2,0.0,3
J.D. McKissic,0.0,0.0,0.0,0.0,0.0,0.0,5.4,17.7,3.28,0.1,3.9,2.5,18.8,7.52,0.1,0.1,3
Tavon Austin,0.0,0.0,0.0,0.0,0.0,0.0,3.3,15.3,4.64,0.1,3.0,1.8,18.9,10.50,0.1,0.2,2
Phillip Dorsett,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,3.1,1.9,24.4,12.84,0.1,0.0,2
Cody Latimer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.5,1.7,22.4,13.18,0.1,0.0,2
Aldrick Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.8,2.0,24.0,12.00,0.1,0.0,2
Tommylee Lewis,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.3,7.67,0.0,2.6,1.8,22.6,12.56,0.1,0.0,2
Braxton Miller,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.50,0.0,3.6,2.2,25.8,11.73,0.1,0.0,2
Chris Godwin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.9,1.9,24.4,12.84,0.1,0.0,2
Geronimo Allison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.5,1.7,25.6,15.06,0.1,0.0,2
T.J. Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.00,0.0,3.9,2.1,27.7,13.19,0.1,0.0,2
Demarcus Robinson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.3,1.9,22.3,11.74,0.1,0.0,2
Bruce Ellington,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,5.00,0.0,5.7,3.0,29.7,9.90,0.1,0.0,2
Pharoh Cooper,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.0,1.5,21.0,14.00,0.1,0.1,2
Trent Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.9,2.8,26.5,9.46,0.1,0.2,2
Andre Holmes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.4,1.3,16.3,12.54,0.2,0.0,2
Travis Rudolph,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,5.00,0.0,2.6,1.4,16.3,11.64,0.1,0.0,1
Josh Reynolds,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,4.00,0.0,2.0,1.3,18.0,13.85,0.1,0.0,1
Tavarres King,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,1.33,0.0,1.9,1.1,14.1,12.82,0.1,0.0,1
Kamar Aiken,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,3.1,1.6,17.9,11.19,0.1,0.0,1
Marvin Hall,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,2.3,1.2,16.0,13.33,0.1,0.0,1
Josh Malone,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,3.00,0.0,2.1,1.1,14.1,12.82,0.1,0.0,1
Michael Floyd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.8,1.1,12.2,11.09,0.1,0.0,1
Michael Campanaro,0.0,0.0,0.0,0.0,0.0,0.0,0.6,6.2,10.33,0.0,2.6,1.9,18.6,9.79,0.1,0.0,1
Josh Bellamy,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,2.4,1.2,19.7,16.42,0.1,0.0,1
Tyler Boyd,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,11.00,0.0,2.3,1.5,14.4,9.60,0.1,0.0,1
Maurice Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,1.6,1.2,15.4,12.83,0.1,0.0,1
Mack Hollins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.2,1.3,17.6,13.54,0.1,0.0,1
Harry Douglas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.00,0.0,2.7,1.4,18.5,13.21,0.1,0.0,1
Laquon Treadwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.7,1.8,19.6,10.89,0.1,0.0,1
Chad Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,3.00,0.0,2.1,1.1,14.5,13.18,0.1,0.0,1
Damiere Byrd,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.8,9.33,0.0,9.4,0.8,11.7,14.62,0.1,0.0,1
Markus Wheaton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.2,1.1,17.4,15.82,0.1,0.1,1
Alex Erickson,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.8,3.00,0.0,2.0,1.5,19.2,12.80,0.1,0.1,1
Jarius Wright,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.00,0.0,2.3,1.5,15.8,10.53,0.1,0.1,1
Willie Snead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,2.0,1.3,17.1,13.15,0.1,0.2,1
Darrius Heyward-Bey,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.0,10.00,0.0,1.6,0.9,11.8,13.11,0.0,0.0,1
Eli Rogers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,1.9,1.1,11.7,10.64,0.0,0.1,0
Jaelen Strong,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,3.3,16.50,0.1,0.0,0
Larry Pinkard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mekale McKay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Stacy Coley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Kaelin Clay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.00,0.0,0.6,0.2,2.6,13.00,0.0,0.0,0
Reggie Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.3,2.9,9.67,0.0,0.0,0
John Ross,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00,0.0,0.1,0.1,0.8,8.00,0.0,0.0,0
Amara Darboh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.5,0.3,3.6,12.00,0.0,0.0,0
Max McCaffrey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.5,0.4,4.1,10.25,0.0,0.0,0
Matthew Slater,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jared Abbrederis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jehu Chesson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.7,13.50,0.0,0.0,0
Kalif Raymond,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Geremy Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.3,11.50,0.0,0.0,0
Isaac Whitney,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Tre McBride,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Trevor Davis,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,7.00,0.0,0.3,0.2,1.7,8.50,0.0,0.0,0
Sammie Coates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.6,0.3,4.9,16.33,0.0,0.0,0
Ricardo Louis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.6,0.3,3.3,11.00,0.0,0.0,0
Ryan Switzer,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.00,0.0,0.3,0.2,1.5,7.50,0.0,0.0,0
Jaydon Mickens,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Damore'ea Stringfellow,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Andre Roberts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,2.9,14.50,0.0,0.0,0
Cobi Hamilton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Devin Lucien,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Ed Eagan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.3,3.4,11.33,0.0,0.0,0
Vince Mayle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Andy Jones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Mike Thomas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jeff Janis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.00,0.0,0.3,0.1,2.2,22.00,0.0,0.0,0
Brittan Golden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,2.3,11.50,0.0,0.0,0
Tanner McEvoy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,4.0,20.00,0.0,0.0,0
Corey Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jordan Taylor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,2.4,12.00,0.0,0.0,0
Jordan Leslie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Justin Hunter,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.7,0.4,4.3,10.75,0.0,0.0,0
Kasen Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.8,0.5,4.5,9.00,0.0,0.0,0
Tanner Gentry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.2,3.0,15.00,0.0,0.0,0
Griff Whalen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Rashawn Scott,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Quan Bray,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.5,0.3,3.7,12.33,0.0,0.0,0
JoJo Natson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.2,2.9,14.50,0.0,0.0,0
Shelton Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.3,3.6,12.00,0.0,0.0,0
ArDarius Stewart,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.3,6.50,0.0,0.5,0.2,2.3,11.50,0.0,0.0,0
Matt Hazel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Austin Carr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.5,0.3,4.2,14.00,0.0,0.0,0
Darius Jennings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Chris Matthews,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,1.2,0.7,6.5,9.29,0.0,0.0,0
Jalin Marshall,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Jakeem Grant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.3,0.2,0.8,4.00,0.0,0.0,0
Jace Billingsley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.4,0.2,3.2,16.00,0.0,0.0,0
Brandon Tate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.00,0.0,0.5,0.2,3.8,19.00,0.0,0.0,0
Dom Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Nick Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.7,0.5,5.6,11.20,0.0,0.0,0
Isaiah McKenzie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.5,0.1,1.3,13.00,0.0,0.0,0
Noah Brown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00,0.0,0.4,0.3,3.6,12.00,0.0,0.0,0
David Moore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Leonte Carroo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.8,0.5,4.9,9.80,0.0,0.0,0
Rodney Adams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
Krishawn Hogan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0
