Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
C.J. Ham RB - MIN,@DET,-,-,-,3.98,0.03,2.52,0.01,-,-,0.01,0.87
Cameron Artis-Payne RB - CAR,@NYJ,-,-,-,5.29,0.04,0.66,-,-,-,0.01,0.82
Josh Ferguson RB - IND,TEN,-,-,-,3.21,0.03,1.81,0.02,-,-,0.01,0.78
Jordan Todman RB - HOU,@BAL,-,-,-,4.41,0.03,1.53,-,-,0.01,0.01,0.77
Fitzgerald Toussaint RB - PIT,GB,-,-,-,4.6,0.03,0.73,0.01,-,-,0.02,0.73
Paul Perkins RB - NYG,@WAS,-,-,-,3.1,0.02,1.93,0.01,-,-,0.01,0.66
Matt Dayes RB - CLE,@CIN,-,-,-,2.9,0.02,2.07,0.01,-,-,0.03,0.62
Trey Edmunds RB - NO,@LA,-,-,-,2.52,0.02,2.06,0.01,-,-,0.01,0.62
Devante Mays RB - GB,@PIT,-,-,-,4.25,0.02,0.66,-,-,-,0.02,0.57
Corey Grant RB - JAX,@ARI,-,-,-,3.25,0.02,1.54,-,-,-,0.02,0.56
James Develin RB - NE,MIA,-,-,-,0.45,-,3.72,0.02,-,0.01,0.01,0.54
Zach Line RB - NO,@LA,-,-,-,2.48,0.02,1.83,-,-,-,0.01,0.53
Derek Watt RB - LAC,@DAL,-,-,-,1.71,0.01,2.07,0.01,-,-,0.01,0.48
Jay Prosch RB - HOU,@BAL,-,-,-,0.94,0.01,1.75,0.01,-,-,0.01,0.37
Patrick DiMarco RB - BUF,@KC,-,-,-,0.11,-,2.89,0.01,-,-,0.01,0.34
Roosevelt Nix RB - PIT,GB,-,-,-,0.71,0.01,1.59,0.01,-,-,0.01,0.33
Anthony Sherman RB - KC,BUF,-,-,-,0.27,-,2.21,0.01,-,0.01,0.01,0.31
Brandon Bolden RB - NE,MIA,-,-,-,1.62,0.01,0.74,-,-,0.01,0.01,0.30
Danny Vitale RB - CLE,@CIN,-,-,-,0.7,-,1.94,0.01,-,-,0.01,0.30
Kenjon Barner RB - PHI,CHI,-,-,-,1.47,0.01,0.92,-,-,-,0.01,0.28
Elijhaa Penny RB - ARI,JAX,-,-,-,0.91,0.01,0.86,0.01,-,-,0.01,0.28
Lance Dunbar RB - LA,NO,-,-,-,-,-,1.5,0.01,-,-,0.01,0.19
Jalston Fowler RB - SEA,@SF,-,-,-,0.26,-,0.67,-,-,-,0.01,0.07
Raheem Mostert RB - SF,SEA,-,-,-,-,-,0.66,-,-,-,0.02,0.03
Antonio Andrews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dri Archer RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Asiata RB,Bye,-,-,-,-,-,-,-,-,-,-,-
George Atkinson RB - KC,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Joe Banyard RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kapri Bibbs RB - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Zac Brooks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mack Brown RB - MIN,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Malcolm Brown RB - LA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Burks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ka'Deem Carey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Carson RB - SEA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Tra Carson RB - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
David Cobb RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Dalvin Cook RB - MIN,@DET,-,-,-,-,-,-,-,-,-,-,0.00
John Crockett RB - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Alan Cross RB - TB,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Knile Davis RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Davis RB - SEA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Dixon RB - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Shaun Draughn RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ezekiel Elliott RB - DAL,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Ervin RB - HOU,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Kenneth Farrow RB - LAC,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Felton RB,Bye,-,-,-,-,-,-,-,-,-,-,-
D'Onta Foreman RB - HOU,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Justin Forsett RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devonta Freeman RB - ATL View News View Videos,TB,-,-,-,-,-,-,-,-,-,-,0.00
Aaron Green RB - BUF,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Tion Green RB - DET,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Grimes RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Glenn Gronkowski RB,Bye,-,-,-,-,-,-,-,-,-,-,-
DuJuan Harris RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Angelo Henderson RB - DEN,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Quayvon Hicks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Tim Hightower RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy Hill RB - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Ronnie Hillman RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Elijah Hood RB - OAK,DEN,-,-,-,-,-,-,-,-,-,-,0.00
Darius Jackson RB - CLE,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Don Jackson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike James RB - DET,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Andy Janovich RB - DEN,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Rashad Jennings RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Johnson RB - TB,@ATL,-,-,-,-,-,-,-,-,-,-,0.00
Chris Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson RB - ARI,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Devon Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Storm Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Johnson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Aaron Jones RB - GB,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Matt Jones RB - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Taiwan Jones RB - BUF,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Rob Kelley RB - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
John Kuhn RB - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Langford RB - NYJ,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Daniel Lasco RB - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
T.J. Logan RB - ARI,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Tre Madden RB - SEA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
Keith Marshall RB - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Tre Mason RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Mathews RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren McFadden RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jeremy McNichols RB - SF,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Christine Michael RB - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Taquan Mizzell RB - CHI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Ty Montgomery RB - GB,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Khalfani Muhammad RB - TEN,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Marcus Murphy RB - BUF,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Dare Ogunbowale RB - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Branden Oliver RB - LAC,@DAL,-,-,-,-,-,-,-,-,-,-,0.00
Cedric Peerman RB - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Senorise Perry RB - MIA,@NE,-,-,-,-,-,-,-,-,-,-,0.00
Troymaine Pope RB - HOU,@BAL,-,-,-,-,-,-,-,-,-,-,0.00
Jhurrell Pressley RB,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Prosise RB - SEA,@SF,-,-,-,-,-,-,-,-,-,-,0.00
DJ Pumphrey RB - PHI,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Bobby Rainey RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Darrin Reaves RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Devine Redding RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marcel Reece RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Patrick Ricard RB - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Daryl Richardson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stevan Ridley RB - PIT,GB,-,-,-,-,-,-,-,-,-,-,0.00
Denard Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Khiry Robinson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Sam Rogers RB - LA,NO,-,-,-,-,-,-,-,-,-,-,0.00
Bishop Sankey RB - MIN,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Wendell Smallwood RB - PHI,CHI,-,-,-,-,-,-,-,-,-,-,0.00
Antone Smith RB,Bye,-,-,-,-,-,-,-,-,-,-,-
De'Veon Smith RB - MIA,@NE,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Spiller RB - KC View News,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Darren Sproles RB - PHI,CHI,-,-,-,-,-,-,-,-,-,-,0.00
James Starks RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Lorenzo Taliaferro RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Kelvin Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Stepfan Taylor RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Chris Thompson RB - WAS,NYG,-,-,-,-,-,-,-,-,-,-,0.00
Juwan Thompson RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Mike Tolbert RB - BUF,@KC,-,-,-,-,-,-,-,-,-,-,0.00
Robert Turbin RB - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Harvey Unga RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Daryl Virgies RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Spencer Ware RB - KC,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Dwayne Washington RB - DET View News,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Terrell Watson RB - PIT,GB,-,-,-,-,-,-,-,-,-,-,0.00
Terrance West RB - BAL,HOU,-,-,-,-,-,-,-,-,-,-,0.00
Fozzy Whittaker RB - CAR,@NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilds RB - JAX,@ARI,-,-,-,-,-,-,-,-,-,-,0.00
DeAngelo Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Jarveon Williams RB - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
Joe Williams RB - SF,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Jonathan Williams RB - NO,@LA,-,-,-,-,-,-,-,-,-,-,0.00
Karlos Williams RB,Bye,-,-,-,-,-,-,-,-,-,-,-
Marquez Williams RB - CLE,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Wilson RB - CIN,CLE,-,-,-,-,-,-,-,-,-,-,0.00
George Winn RB - IND,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Glenn Winston RB,Bye,-,-,-,-,-,-,-,-,-,-,-
