Player,Opp,Yds,TD,Int,Yds,TD,Yds,TD,FumTD,2PT,Lost,Points
Adam Shaheen TE - CHI,MIN,-,-,-,0.07,-,4.33,0.04,-,-,0.01,0.66
Derek Carrier TE - LA,SEA,-,-,-,-,-,4.32,0.03,-,0.01,-,0.63
James O'Shaughnessy TE - JAX View News,@PIT,-,-,-,-,-,4.62,0.03,-,-,0.01,0.62
Anthony Fasano TE - MIA,TEN,-,-,-,-,-,3.83,0.03,-,0.01,-,0.58
Xavier Grimble TE - PIT,JAX,-,-,-,-,-,4.04,0.03,-,-,0.01,0.56
Jerell Adams TE - NYG,LAC,-,-,-,-,-,3.84,0.03,-,-,0.01,0.54
Clive Walford TE - OAK,BAL,-,-,-,-,-,3.72,0.03,-,-,0.01,0.53
Blake Bell TE - MIN,@CHI,-,-,-,-,-,4.06,0.02,-,-,0.01,0.51
Troy Niklas TE - ARI View News,@PHI,-,-,-,-,-,3.69,0.02,-,-,0.01,0.47
Chris Manhertz TE - CAR,@DET,-,-,-,-,-,3.55,0.02,-,-,0.01,0.46
Eric Tomlinson TE - NYJ,@CLE,-,-,-,-,-,3.51,0.02,-,-,0.01,0.45
Luke Stocker TE - TEN,@MIA,-,-,-,-,-,3.01,0.02,-,-,-,0.42
Geoff Swaim TE - DAL,GB,-,-,-,-,-,3.21,0.02,-,-,0.01,0.42
Daniel Brown TE - CHI,MIN,-,-,-,-,-,2.67,0.02,-,-,0.01,0.37
MarQueis Gray TE - MIA,TEN,-,-,-,-,-,2.36,0.02,-,-,-,0.36
Logan Paulsen TE - SF,@IND,-,-,-,-,-,2.28,0.01,-,-,-,0.29
Nick Vannett TE - SEA,@LA,-,-,-,-,-,2.47,0.01,-,-,0.01,0.29
Ifeanyi Momah TE - ARI,@PHI,-,-,-,-,-,2.36,0.01,-,-,0.01,0.28
David Morgan TE - MIN,@CHI,-,-,-,-,-,2.28,0.01,-,-,0.01,0.27
Phillip Supernaw TE - TEN,@MIA,-,-,-,-,-,1.84,-,-,-,-,0.18
Sean McGrath TE - LAC,@NYG,-,-,-,-,-,0.66,-,-,-,-,0.07
Mo Alie-Cox TE - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
RaShaun Allen TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jace Amaro TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Rory Anderson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Antony Auclair TE - TB,NE,-,-,-,-,-,-,-,-,-,-,0.00
David Ausberry TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kennard Backman TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Gary Barnidge TE,Bye,-,-,-,-,-,-,-,-,-,-,-
E.J. Bibbs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Brandon Bostick TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ben Braunecker TE - CHI,MIN,-,-,-,-,-,-,-,-,-,-,0.00
Chris Briggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake Butt TE - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Gerald Christian TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Asante Cleveland TE - LAC,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Sean Culkin TE - LAC,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Cumberland TE - LAC,@NYG,-,-,-,-,-,-,-,-,-,-,0.00
Jerome Cunningham TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Kellen Davis TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Vernon Davis TE - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
A.J. Derby TE - MIA,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Dorin Dickerson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Larry Donnell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jack Doyle TE - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Jim Dray TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Thomas Duarte TE - MIA,TEN,-,-,-,-,-,-,-,-,-,-,0.00
Tyler Eifert TE - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Gavin Escobar TE,Bye,-,-,-,-,-,-,-,-,-,-,-
C.J. Fiedorowicz TE - HOU,KC,-,-,-,-,-,-,-,-,-,-,0.00
Coby Fleener TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Rico Gathers TE - DAL,GB,-,-,-,-,-,-,-,-,-,-,0.00
Crockett Gillmore TE - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Chris Gragg TE - NYJ,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Ladarius Green TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Virgil Green TE - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Garrett Griffin TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Rob Gronkowski TE - NE,@TB,-,-,-,-,-,-,-,-,-,-,0.00
Clay Harbor TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Cory Harkey TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Cooper Helfet TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Temarrick Hemingway TE - LA,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Jeff Heuerman TE - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan Hewitt TE - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Josh Hill TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Bucky Hodges TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Michael Hoomanawanui TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Austin Hooper TE - ATL View Videos,Bye,-,-,-,-,-,-,-,-,-,-,-
David Johnson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Dominique Jones TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Matt Lengel TE - CLE,NYJ,-,-,-,-,-,-,-,-,-,-,0.00
Brian Leonhardt TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Jake McGee TE - PIT,JAX,-,-,-,-,-,-,-,-,-,-,0.00
Matthew Mulligan TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Johnny Mundt TE - LA,SEA,-,-,-,-,-,-,-,-,-,-,0.00
Brandon Myers TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ryan O'Malley TE - NYG,LAC,-,-,-,-,-,-,-,-,-,-,0.00
Greg Olsen TE - CAR,@DET,-,-,-,-,-,-,-,-,-,-,0.00
Niles Paul TE - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Justin Perillo TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Josh Perkins TE - ATL,Bye,-,-,-,-,-,-,-,-,-,-,-
John Phillips TE - NO,Bye,-,-,-,-,-,-,-,-,-,-,-
Dennis Pitta TE,Bye,-,-,-,-,-,-,-,-,-,-,-
MyCole Pruitt TE - HOU,KC,-,-,-,-,-,-,-,-,-,-,0.00
Jordan Reed TE - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Mychal Rivera TE - JAX,@PIT,-,-,-,-,-,-,-,-,-,-,0.00
Beau Sandland TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Eric Saubert TE - ATL,Bye,-,-,-,-,-,-,-,-,-,-,-
Wes Saxton TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Mason Schreck TE - CIN,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Greg Scruggs TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Ricky Seals-Jones TE - ARI,@PHI,-,-,-,-,-,-,-,-,-,-,0.00
Jeremy Sprinkle TE - WAS,Bye,-,-,-,-,-,-,-,-,-,-,-
Neal Sterling TE - NYJ,@CLE,-,-,-,-,-,-,-,-,-,-,0.00
Jake Stoneburner TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Erik Swoope TE - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Jacob Tamme TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Logan Thomas TE - BUF,@CIN,-,-,-,-,-,-,-,-,-,-,0.00
Levine Toilolo TE - ATL,Bye,-,-,-,-,-,-,-,-,-,-,-
Ross Travis TE - IND,SF,-,-,-,-,-,-,-,-,-,-,0.00
Austin Traylor TE - DEN,Bye,-,-,-,-,-,-,-,-,-,-,-
Nick Truesdell TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Will Tye TE - NE,@TB,-,-,-,-,-,-,-,-,-,-,0.00
C.J. Uzomah TE - CIN View News,BUF,-,-,-,-,-,-,-,-,-,-,0.00
Hakeem Valles TE - DET,CAR,-,-,-,-,-,-,-,-,-,-,0.00
Eric Wallace TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Darren Waller TE - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Cole Wick TE - SF,@IND,-,-,-,-,-,-,-,-,-,-,0.00
Maxx Williams TE - BAL,@OAK,-,-,-,-,-,-,-,-,-,-,0.00
Michael Williams TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Travis Wilson TE,Bye,-,-,-,-,-,-,-,-,-,-,-
Timothy Wright TE,Bye,-,-,-,-,-,-,-,-,-,-,-
